    458 39907.200 -143263.115 -103355.915 
    459 39907.200 -143366.241 -103459.041 
    460 39907.200 -143447.506 -103540.306 
    461 39907.200 -143521.592 -103614.392 
    462 39907.200 -143577.498 -103670.298 
    463 39907.200 -143626.986 -103719.786 
    464 39907.200 -143670.365 -103763.165 
    465 39907.200 -143706.717 -103799.517 
    466 39907.200 -143741.948 -103834.748 
    467 39907.200 -143756.709 -103849.509 
    468 39907.200 -143778.302 -103871.102 
    469 39907.200 -143796.220 -103889.020 
    470 39907.200 -143822.082 -103914.882 
    471 39907.200 -143866.990 -103959.790 
    472 39907.200 -143910.972 -104003.772 
    473 39907.200 -143969.039 -104061.839 
    474 39907.200 -144030.872 -104123.672 
    475 39907.200 -144119.073 -104211.873 
    476 39907.200 -144220.975 -104313.775 
    477 39907.200 -144317.419 -104410.219 
    478 39907.200 -144416.983 -104509.783 
    479 39907.200 -144504.366 -104597.166 
    480 39907.200 -144586.612 -104679.412 
    481 39907.200 -144671.320 -104764.120 
    482 39907.200 -144734.623 -104827.423 
    483 39907.200 -144781.113 -104873.913 
    484 39907.200 -144828.059 -104920.859 
    485 39907.200 -144881.155 -104973.955 
    486 39907.200 -144900.218 -104993.018 
    487 39907.200 -144913.661 -105006.461 
    488 39907.200 -144908.119 -105000.919 
    489 39907.200 -144904.464 -104997.264 
    490 39907.200 -144883.706 -104976.506 
    491 39907.200 -144869.085 -104961.885 
    492 39907.200 -144845.624 -104938.424 
    493 39907.200 -144806.385 -104899.185 
    494 39907.200 -144774.436 -104867.236 
    495 39907.200 -144732.356 -104825.156 
    496 39907.200 -144682.693 -104775.493 
    497 39907.200 -144625.656 -104718.456 
    498 39907.200 -144571.409 -104664.209 
    499 39907.200 -144513.775 -104606.575 
    500 39907.200 -144442.506 -104535.306 
    501 39907.200 -144373.422 -104466.222 
    502 39907.200 -144308.384 -104401.184 
    503 39907.200 -144223.210 -104316.010 
    504 39907.200 -144134.026 -104226.826 
    505 39907.200 -144048.938 -104141.738 
    506 39907.200 -143950.212 -104043.012 
    507 39907.200 -143862.303 -103955.103 
    508 39907.200 -143767.686 -103860.486 
    509 39907.200 -143679.135 -103771.935 
    510 39907.200 -143577.414 -103670.214 
    511 39907.200 -143483.523 -103576.323 
    512 39907.200 -143398.466 -103491.266 
    513 39907.200 -143313.334 -103406.134 
    514 39907.200 -143223.295 -103316.095 
    515 39907.200 -143131.598 -103224.398 
    516 39907.200 -143047.533 -103140.333 
    517 39907.200 -142974.356 -103067.156 
    518 39907.200 -142913.189 -103005.989 
    519 39907.200 -142855.142 -102947.942 
    520 39907.200 -142813.054 -102905.854 
    521 39907.200 -142777.570 -102870.370 
    522 39907.200 -142757.141 -102849.941 
    523 39907.200 -142740.136 -102832.936 
    524 39907.200 -142736.633 -102829.433 
    525 39907.200 -142750.615 -102843.415 
    526 39907.200 -142773.962 -102866.762 
    527 39907.200 -142808.611 -102901.411 
    528 39907.200 -142850.513 -102943.313 
    529 39907.200 -142901.788 -102994.588 
    530 39907.200 -142976.794 -103069.594 
    531 39907.200 -143047.736 -103140.536 
    532 39907.200 -143129.122 -103221.922 
    533 39907.200 -143237.624 -103330.424 
    534 39907.200 -143355.631 -103448.431 
    535 39907.200 -143495.584 -103588.384 
    536 39907.200 -143633.542 -103726.342 
    537 39907.200 -143795.406 -103888.206 
    538 39907.200 -143970.610 -104063.410 
    539 39907.200 -144160.129 -104252.929 
    540 39907.200 -144362.511 -104455.311 
    541 39907.200 -144563.845 -104656.645 
    542 39907.200 -144781.910 -104874.710 
    543 39907.200 -145012.164 -105104.964 
    544 39907.200 -145223.735 -105316.535 
    545 39907.200 -145441.833 -105534.633 
    546 39907.200 -145647.387 -105740.187 
    547 39907.200 -145847.442 -105940.242 
    548 39907.200 -146041.253 -106134.053 
    549 39907.200 -146220.198 -106312.998 
    550 39907.200 -146377.893 -106470.693 
    551 39907.200 -146528.321 -106621.121 
    552 39907.200 -146649.566 -106742.366 
    553 39907.200 -146756.187 -106848.987 
    554 39907.200 -146844.961 -106937.761 
    555 39907.200 -146914.938 -107007.738 
    556 39907.200 -146951.309 -107044.109 
    557 39907.200 -146967.671 -107060.471 
    558 39907.200 -146939.507 -107032.307 
    559 39907.200 -146911.004 -107003.804 
    560 39907.200 -146860.168 -106952.968 
    561 39907.200 -146769.296 -106862.096 
    562 39907.200 -146653.235 -106746.035 
    563 39907.200 -146527.115 -106619.915 
    564 39907.200 -146384.358 -106477.158 
    565 39907.200 -146216.917 -106309.717 
    566 39907.200 -146035.298 -106128.098 
    567 39907.200 -145848.353 -105941.153 
    568 39907.200 -145645.302 -105738.102 
    569 39907.200 -145441.890 -105534.690 
    570 39907.200 -145229.934 -105322.734 
    571 39907.200 -145019.501 -105112.301 
    572 39907.200 -144822.598 -104915.398 
    573 39907.200 -144613.037 -104705.837 
    574 39907.200 -144426.586 -104519.386 
    575 39907.200 -144262.538 -104355.338 
    576 39907.200 -144111.789 -104204.589 
    577 39907.200 -143984.774 -104077.574 
    578 39907.200 -143875.253 -103968.053 
    579 39907.200 -143792.490 -103885.290 
    580 39907.200 -143741.080 -103833.880 
    581 39907.200 -143715.111 -103807.911 
    582 39907.200 -143714.021 -103806.821 
    583 39907.200 -143736.819 -103829.619 
    584 39907.200 -143786.234 -103879.034 
    585 39907.200 -143850.721 -103943.521 
    586 39907.200 -143926.647 -104019.447 
    587 39907.200 -144028.455 -104121.255 
    588 39907.200 -144144.463 -104237.263 
    589 39907.200 -144285.144 -104377.944 
    590 39907.200 -144426.851 -104519.651 
    591 39907.200 -144582.181 -104674.981 
    592 39907.200 -144747.613 -104840.413 
    593 39907.200 -144923.600 -105016.400 
    594 39907.200 -145108.582 -105201.382 
    595 39907.200 -145296.689 -105389.489 
    596 39907.200 -145490.066 -105582.866 
    597 39907.200 -145684.605 -105777.405 
    598 39907.200 -145868.191 -105960.991 
    599 39907.200 -146054.646 -106147.446 
    600 39907.200 -146241.781 -106334.581 
    601 39907.200 -146425.530 -106518.330 
    602 39907.200 -146595.972 -106688.772 
    603 39907.200 -146745.298 -106838.098 
    604 39907.200 -146880.061 -106972.861 
    605 39907.200 -147015.033 -107107.833 
    606 39907.200 -147121.126 -107213.926 
    607 39907.200 -147203.670 -107296.470 
    608 39907.200 -147280.375 -107373.175 
    609 39907.200 -147351.063 -107443.863 
    610 39907.200 -147399.710 -107492.510 
    611 39907.200 -147434.605 -107527.405 
    612 39907.200 -147456.127 -107548.927 
    613 39907.200 -147460.850 -107553.650 
    614 39907.200 -147455.551 -107548.351 
    615 39907.200 -147432.769 -107525.569 
    616 39907.200 -147401.218 -107494.018 
    617 39907.200 -147353.565 -107446.365 
    618 39907.200 -147298.551 -107391.351 
    619 39907.200 -147226.691 -107319.491 
    620 39907.200 -147152.690 -107245.490 
    621 39907.200 -147050.965 -107143.765 
